artist,genres,popularity,followers,artist_id
Zexta Alianza,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",53,121422,2dMIA9Z9kAwjqHptVnccGX
Marconi Impara,"['reggaeton flow', 'trap boricua', 'trap latino']",51,15273,3AP96neoRZgep3w7wvhubP
Almighty,"['reggaeton', 'reggaeton flow', 'trap latino']",72,343757,6P6GTRTigHBp8ZesNtpCKH
Average Joe,[],30,17,5NH1bY68AID1bQmY9nb971
Yampi,"['latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",48,128397,3Ia6QnB1tPR9bcgnmbL5FO
Mark B.,"['dembow', 'dominican pop', 'rap dominicano', 'reggaeton flow', 'trap latino']",56,216606,0zZJhc1T0zBurhnBwQ2fcu
Miranda Cosgrove,['post-teen pop'],49,1013885,3SYGWAHCe31oykdeUPpoJp
Emily Osment,['post-teen pop'],44,625908,7rPQ2z1ji1ctJ6oGYBAo6M
Victoria Justice,['post-teen pop'],63,651119,2OTfr6S2kuHRYStjt1IkY6
Lucy Hale,"['post-teen pop', 'viral pop']",44,523212,4gWAItIMhYCdD82T8tvv3T
China Anne McClain,"['disney', 'post-teen pop', 'social media pop']",62,603234,6SvFyXN6qzhw95Bj4HoevV
Bella Thorne,"['post-teen pop', 'social media pop']",51,892784,58AqJv0sDFPFnnBcLT8eeX
Meaghan Martin,['post-teen pop'],44,90281,4D4d4SGHSnXy5TxqhfDl3H
Mitchel Musso,['post-teen pop'],36,290851,3IcF2f5vEkY6HPQfLlQDlw
Debby Ryan,['post-teen pop'],34,424554,2ftL3sXW7KDOBfVda7IXyA
Zendaya,"['dance pop', 'pop', 'post-teen pop', 'social media pop']",71,3049774,6sCbFbEjbYepqswM1vWjjs
Drew Seeley,['post-teen pop'],44,137782,1ryIDQiTzFFxHmmjijqghs
Rags Cast,['post-teen pop'],37,130151,5igcQeVmcLCLDM2cj43Tuy
Naomi Scott,['vapor pop'],64,306697,2Zi3RrdQqk63Xj0914STkS
The Girl and The Dreamcatcher,"['post-teen pop', 'social media pop']",49,428296,1xVYxkSq6IWhFpSW1OMe41
Laura Marano,"['post-teen pop', 'social media pop']",50,822633,21mgsWjJ4TmBxsUKexjJPT
Dove Cameron,"['pop', 'post-teen pop', 'social media pop']",68,2917524,2W8yFh0Ga6Yf3jiayVxwkE
MVCA,"['deep house', 'new french touch', 'tropical house']",54,3807,73C7eV9oN6yGgLSu8vIO4R
rayn,"['new french touch', 'tropical house']",45,607,2BGoIfTAwsAi7pcefa0IVM
Damian Breath,"['new french touch', 'tropical house']",48,2926,0baJehjafujdWklt7tRLWO
ConKi,"['deep house', 'tropical house']",58,3646,2oBcbbUQy8Md3FYXifyPTF
Daniel Santoro,"['new french touch', 'tropical house']",46,1274,2LwSighkNo49filvTvJmBz
Divolly & Markward,['tropical house'],49,3164,6CEFAXiSvUDVs26MPyic13
Erlando,"['deep house', 'new french touch', 'swedish tropical house', 'tropical house']",51,2011,5cuIDrzlgb5jGwLlRWYnAc
fwd/slash,['new french touch'],47,638,6tFIXOQGf0Hld1gCjBkLaw
2Icons,[],30,191,7xK79YzdivHWaBlGKqCo8V
Goldbird,"['deep tropical house', 'new french touch', 'tropical house']",48,2017,7bULzWHUuhNDPOrfv30dSq
THAT KIND,"['deep groove house', 'house', 'pop dance', 'uk dance']",56,5320,4zxtCQ4mwZH38FVCSbpqlZ
Glaceo,"['deep tropical house', 'pop edm']",53,10156,2FnjEL8SlmLe3YBFmPkV9N
Lone Tusker,[],57,2095,3vlH5PSk5GSm61lfafSPAl
Patrick Lite,"['deep house', 'new french touch', 'tropical house']",49,4606,7hp5hDp0WIQHip75gbNc8v
CARSTN,"['deep house', 'tropical house']",56,12134,3Wb1mXnd1hXkGwys5m54YC
Masove,[],58,658,1SridnvhrGK3S0cfnVcOYR
Planetopia,[],36,267,5yE8mOpWjlbco6luZB04eb
Mellowdy,[],49,359,2qcHi6YzCJYvbHIs0jvHGc
Coffee Cub,['new french touch'],39,359,0Vyyyggh3HAUVLxcD4EKLC
Damaui,['dutch edm'],41,7665,3FjyYauJ9oaHMUtzN8uudZ
Namté,['tropical house'],47,371,35SNnBQdgAu11JxXMJAKa6
Moonkids,['new french touch'],43,532,2OozlR5HfAAp7LwPmOxcsm
Voost,"['deep groove house', 'dutch edm', 'house', 'pop edm']",52,6802,2Xpq8bhn9z3zWo6WUsdvDO
Gianni Blu,[],47,6514,7xpdGx95yjp1d4c6dViRSx
farfetch'd,"['deep house', 'swedish tropical house', 'tropical house']",52,4735,5xQaB2JfKU3pi6IqRsHy4G
Nexeri,"['deep house', 'deep tropical house', 'russian edm', 'tropical house']",51,8974,2ekaInISzbZNipWYe5y7IU
Bjarne Hendrik,[],40,249,5FIR37Eznpe8S0fondwPd2
Shoby,['tropical house'],52,2622,1VF2jmv5aWGszBtIVPt2fT
Wavey,[],40,254,0tLuInyvDe42qY57KDsqTz
Keanler,['new french touch'],48,298,1TMkg5qcE49Wc66pPls4NK
Tobÿ,"['new french touch', 'tropical house']",42,230,3EjoOshzwB9yIH8sLnbQnQ
New Times,['tropical house'],37,221,7ltU3wgrkGfuq3fHarJHTp
Lossapardo,['bedroom soul'],38,2774,6amhIkFAweDp9aQ8FKQ606
Mizmo,['new french touch'],46,1772,31sy2Lzz49t83efKMvk3qV
Zita,[],46,2617,4h1NpgpONZMVH8Gc8QPIEW
Revelries,['dutch edm'],55,6812,7KigP1NA8s7IiVIxP5ndwJ
Michael Ford,['brazilian edm'],52,2842,0pxkbA5HKBZkMyqyhINQqd
EC Twins,"['deep house', 'deep tropical house', 'new french touch', 'tropical house']",49,6247,6QACkIioo2Na2EKEwJzCKK
Red Lemon,[],31,94,5sjFMwugEcq82OeC9O78Sd
Carter H,[],43,431,7M9d5dZnz2Sb7kUAEWZhuT
Tom Brownlow,[],43,413,78wKYRdzGGl4sYUFx5gRAn
Braaten & Chrit Leaf,[],50,13731,6I3DfJduHgMduD2MSrtaBw
LANDR,[],43,604,5muRW7rqWZz4RdyWL5UX6N
EDX,"['deep groove house', 'deep house', 'deep tropical house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'swiss pop', 'tropical house']",61,198010,7GMot9WvBYqhhJz92vhBp6
Redondo,"['deep groove house', 'deep house', 'deep tech house', 'deep tropical house', 'disco house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",55,25194,3T0HSMgUpuH1hXbT1JPwQF
Firebeatz,"['dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']",59,511769,53YSn9tHwGJ6bq5P0gGoYo
JYYE,"['deep groove house', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",52,19594,1KNafMiV5Y3OhOr1A5tWwb
Jack Wins,"['deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm']",58,32644,5v8ZROs9c26k4yGMxUkebt
Tobtok,"['deep groove house', 'deep tropical house', 'edm', 'electro house', 'house', 'new french touch', 'pop dance', 'pop edm', 'tropical house', 'uk dance']",58,27538,6pcxIOhQCNb7DX2iuEXgxL
Just Kiddin,"['deep groove house', 'edm', 'electro house', 'house', 'nu disco', 'pop dance', 'pop edm', 'tropical house', 'uk dance']",60,38901,4bazJLWIv8CuqmgxJRiGqo
Joe Stone,"['deep groove house', 'disco house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",60,30759,4kwEd1P9j15ZqUVP5zK7Pv
Lou Divin,[],22,111,3nU7YYurub2zwoEPKP33Nu
Paige,['tropical house'],48,30929,4Z99ysbztLlZqmYK3urV7w
Refeci,"['danish electronic', 'deep tropical house', 'melbourne bounce international', 'new french touch', 'tropical house']",47,5446,1NTljmDof9yJq0kaRsAucp
Luxe Agoris,"['new french touch', 'slap house']",51,2204,6ejyZKJqfU1trzNHiAA3Ro
Pawl,['scandipop'],57,4442,1ShHSfgvLgJ4i26xcXB232
Lëo,[],43,1809,0WsLK7St3F88CZmxfDcNEi
SØDE,[],25,94,0zzotcBDq7e0YmY9avl0yC
HANSO,[],36,367,2i9s3lCx6I7BRjVoQAfnPs
NORRA,[],44,537,41TOmzyp8cryPs7PXHKdb7
Vowed,[],47,3878,75xXmkKj5zuv8qNlqP2VIY
Chullo,[],40,275,2qmnnOcCrlxJjgZOQcFbjH
Sander W.,"['deep house', 'deep tropical house', 'new french touch', 'tropical house']",49,10018,1g3DHFTgwP8SbgH5ND8lVj
Andy Jarvis,[],37,3039,2tAbkZSNg8OdcUVzSOrYRW
Luke Madness,[],41,895,4NI1RIviCLkITDZxRqrqMV
Gil Glaze,['swiss pop'],40,2447,6pNzdcgIaKQKsYNS5agP4V
HUTS,['slap house'],57,23719,6d4AePmkVnbu2qIbT6vsem
Dzeko gg,[],33,211,43D1HHUoIP1V9XtIPBQnHQ
TOOMANYLEFTHANDS,"['danish electronic', 'scandipop']",52,8901,5tCPpDoXfTKy5yTongtDAT
71 Digits,[],63,2213,7rYojRyXBLPrX6UWfnAkaC
The Williams Fam,[],28,801,1PZBqRNEGiNjmdqaN0zx5Y
Moonway,['slap house'],40,395,5TD5NIfep7zFBj02sGPudp
Keys & Copper,"['deep tropical house', 'tropical house']",50,5391,7rjd9A2smYVmaASUVMCUPy
LAUWE,['tropical house'],40,238,1pEZZUBRto2Tid1aaFOzQK
Chaël,['tropical house'],50,2537,4qUDi25koBiqMb7uhHEOHk
Kalkovich,[],46,271,1FeiNJm4aeEJ97JnSMduTh
Quintino,"['dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'slap house']",65,582006,1V3VTM7VspiQjcmRhC010n
Laidback Luke,"['big room', 'dance pop', 'dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",65,367797,53cQZtWDwDJwVCNZlfJ6Qk
Ummet Ozcan,"['big room', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",64,350234,7e1BNCygl2Gf7CX8LrByPv
Matt Nash,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'sky room']",50,54598,0hxW1uZPEjt4wuu9wNDF2y
Lil B,"['alternative hip hop', 'escape room', 'underground hip hop']",52,164515,4bbjivSh1oG4NOc7uYHfw5
SpaceGhostPurrp,"['miami hip hop', 'phonk', 'underground hip hop', 'vapor trap']",50,82941,6yR6M6V6I7GhhYf6A7Wif9
Fat Trel,"['dmv rap', 'trap']",46,171035,1SncSgYiDk2kCBBaXIYcwd
The Underachievers,"['psychedelic hip hop', 'rap', 'underground hip hop']",53,345890,51Pn4gGnZuyOMDfIT1Zy3N
CyHi The Prynce,"['atl hip hop', 'southern hip hop']",54,176823,18HVMQsV3tINaTyzT5UIjH
Maxo Kream,"['hip hop', 'houston rap', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']",65,384121,6xS5PpBWaVYraexEkEjjXv
Phony Ppl,"['alternative r&b', 'indie soul']",56,226432,0oBsnAC3fzYkTHF3bkfNx6
BJ The Chicago Kid,"['alternative r&b', 'chicago rap', 'hip hop', 'indie r&b', 'indie soul', 'neo soul', 'pop r&b', 'r&b', 'underground hip hop']",66,374449,07d5etnpjriczFBB8pxmRe
Valee,"['chicago rap', 'underground hip hop', 'vapor trap']",51,158350,4hRL2QmahOYxXNmNKtG1AI
Matt Ox,"['melodic rap', 'plugg', 'underground hip hop', 'vapor trap']",55,267136,2J6pigOrBmKQgqJUY5UM7r
Lil Gotit,"['atl trap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",55,340194,4ke9HXbejpYVMhbOjSa4le
Yung Mal,"['atl trap', 'memphis hip hop', 'trap', 'vapor trap']",50,103963,6m0MLa2Q5RwIF8R7nwQkQ2
Texako,"['aesthetic rap', 'plugg', 'vapor trap']",50,20545,6DIuo1PPKJpLXygAHLKkuZ
Ronny J,"['melodic rap', 'miami hip hop', 'underground hip hop', 'vapor trap']",55,349492,3TKCdsX8yNNoiC1gesn6or
Icy Narco,['miami hip hop'],37,140861,5VHjaDvQcu3lCkOiXID16U
City Morgue,"['dark trap', 'underground hip hop']",68,284940,1kMVs324xI4K0tQrKqA4c4
Smooky MarGielaa,"['melodic rap', 'nyc rap', 'vapor trap']",47,165091,2HO2kO7O5gEnM91dhobllP
Wintertime,"['underground hip hop', 'vapor trap']",49,144677,1XNVFs9EIrPqDsmARzDKR7
Reese LAFLARE,"['underground hip hop', 'vapor trap']",58,73255,07V3atNq2TyPNDYmzp6Dyy
Sickboyrari,"['glitchcore', 'underground hip hop', 'vapor trap']",51,71047,395BAMokcNaqWcCl8uU1ky
Slimesito,"['underground hip hop', 'vapor trap']",49,34895,1fqzcp3dzZD1YGQ2RT5pYs
Destroy Lonely,['vapor trap'],55,22330,1HPW4jeRjXBFRoUnSvBzoD
Lil Candy Paint,['vapor trap'],59,43704,7eKI9e9Oa1muxmRwoY40kv
Destroy Lonely Archive,['vapor trap'],45,4930,5ZerbSqqmkJ6Um3rtywm6o
Homixide Gang,['vapor trap'],42,3960,2ojqsY1ycYzZOpLDBBwHPU
Strick,['atl trap'],54,22668,2WInxWtfee6mRhUQUmIRAH
03 Greedo,"['cali rap', 'melodic rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",66,301236,0FtsMKmZEq8fBWqdSOWtqp
Robb Bank$,"['dark trap', 'miami hip hop', 'underground hip hop', 'vapor trap']",50,174791,7KduBCxhfAMiQlhMOHL3IZ
Chavo,"['underground hip hop', 'vapor trap']",55,26048,6nlHpSAfPX5rJCuRKF2997
Baka Not Nice,"['canadian hip hop', 'melodic rap', 'toronto rap']",45,118434,3yvCFkK57FXH7JIwZQ5CmU
Lil Wop,"['underground hip hop', 'vapor trap']",42,123582,3VEfffCnIsuupIrnkgmVtu
DP Beats,['vapor trap'],40,31154,2KZnZEjvAYOkl85rluwNP7
glaive,"['glitchcore', 'hyperpop']",68,122621,4cJKDGSv4Dz9QycXYmo565
Brooksie,[],61,32597,597h7tVXuB7UPU6uWKhRkO
Majesto Mixer,[],26,225,3n8hx07ig0HwaiQhWRaRtU
Rav,"['lo-fi rap', 'meme rap']",60,70523,6oeSQ4qmDQ7n89Rdt6tLLn
Bandingo YGNE,['meme rap'],41,36309,4WChwgMrLJSFKqAbfYA4Es
Kill Bill: The Rapper,"['lo-fi rap', 'meme rap']",57,62290,1t9KewtUvFMq6q7FRX1nHC
Freddie Dredd,"['aesthetic rap', 'phonk']",73,770040,0dlDsD7y6ccmDm8tuWCU6F
Unfoonk,[],44,7622,2f6hqWBFjqS1EUHMS1JOFB
Yak Gotti,['atl trap'],53,24058,0dvFTsuG02c4cRbcSQ8zE6
DJ ESCO,"['atl hip hop', 'rap', 'southern hip hop', 'trap', 'vapor trap']",50,275577,2J0JN7EFN10G1Tty6hX0AN
Golpe a Golpe,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton colombiano', 'reggaeton flow', 'trap latino']",54,349611,0nqpXa8bkBlWgS9FKhNCuj
Dalmata,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",63,1125774,3jGlU8UMMo44I2xeLQ6FD3
Yelsid,"['musica popular colombiana', 'reggaeton colombiano']",50,174461,0BkX3f2WgeqNgvulzPLc7R
Jiggy Drama,['reggaeton colombiano'],43,70982,2wJhXMulep4to8JaxUYjeY
L'Omy,"['champeta', 'reggaeton colombiano']",41,57910,7Cqqd8uYKo6L22O2W344CP
Sanalejo,"['colombian pop', 'colombian rock', 'latin rock']",46,178707,0MkvbIaZ8Uj2URBv8AdI1N
Yandar & Yostin,['reggaeton colombiano'],54,90415,3ptY5WTxu77JpAQQnHyxEl
Angel Y Khriz,"['latin', 'latin hip hop', 'latin pop', 'reggaeton', 'trap latino']",65,759295,7npqy7rgdX2D3yfVyWExKo
Alberto Stylee,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",61,247727,5mgqYTU6dhKlEdi7DOy4uU
Cheka,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",47,324713,68KZ4vm3B5yAZutdy2RvIE
Tayla Parx,['alternative r&b'],51,90578,1LzWWI9v4UKdbBgz8fqi15
TeaMarrr,"['alternative r&b', 'boston hip hop', 'escape room', 'indie r&b']",47,73694,1cWyN6TA0n4j9JtqI0sOpt
Kelela,"['afrofuturism', 'alternative r&b', 'art pop', 'electropop', 'escape room', 'experimental r&b', 'indie soul', 'r&b']",51,261768,1U0sIzpRtDkvu1hXXzxh60
Amber Mark,"['alternative r&b', 'indie r&b', 'indie soul', 'nyc pop']",65,275532,0tbeZu9lv8YEKSQ9tZSslu
Magnate Y Valentino,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",47,506445,5hhclzZsaNfmBh0eQI44JQ
Erre XI,"['latin', 'latin hip hop', 'reggaeton']",46,184704,3mqvfyOtukTRmUkZHuP1ed
Magnate,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",45,276492,0adUZVrjlyffZEwp9bCj4V
Baby Rasta,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",65,1477012,0GgyFUpOyzWDRDqx8FCTDN
Don Chezina,"['latin', 'latin hip hop', 'perreo', 'reggaeton']",60,276017,1ljNTY4uIBecRJmy69UNWt
Roy Purdy,['meme rap'],39,138733,4L5pU0bVZSnSM8njCZO7Yj
Hovey Benjamin,['meme rap'],38,38287,7wSr4otUV4ytUvHE4w3rBe
Lil Boom,"['meme rap', 'vapor trap']",48,91630,1mmlWsyPJvvxMdabcGJjRn
mol$,"['aesthetic rap', 'meme rap']",55,52111,6qCI616skih6JquKXZpfr8
LIL dEE,['meme rap'],33,1289,21OxRIIu6L6Tk2cg2acLgA
Yun Head,['meme rap'],62,44072,3nIuVGstklsvoHOIvULcCe
Yung Craka,['meme rap'],63,63854,1V2sJvNlPQYSO4Kf6GC3if
Yung Nugget,['meme rap'],58,106168,4gJ4W3vOTBO6VqOM0MtN2H
Macross 82-99,"['future funk', 'kawaii future bass', 'vaporwave']",57,163102,5C8KyBfvAz9PSaOd30eIow
Desired,"['future funk', 'vaporwave']",51,73898,6LC1S5ypWENVcHPlTruKKt
Skylar Spence,"['future funk', 'vaporwave']",45,53074,0x0u0jCVf5Jf4DNh45XPXL
Android52,"['future bass', 'future funk', 'kawaii future bass']",43,41739,3D4WFT29xe0sfSkXNvpmRG
Night Tempo,"['denpa-kei', 'future funk']",54,77431,76B4kqqCUdVdAo9AG5LNWF
GHOST DATA,['future funk'],54,99361,042mLfOBpH8OoX8A6sUYhf
Moe Shop,"['future funk', 'kawaii future bass']",61,224707,7cvljqLNhWNFMb8wP2NImJ
FrankJavCee,"['future funk', 'vaporwave']",45,40217,3nHKeOa45XrUplL3NiGy7E
Yuni Wa,"['future funk', 'trap beats', 'vaporwave']",33,14523,4RhG0qGKMzfWNdi4OM6obG
Maitro,"['chillsynth', 'future funk', 'vaporwave']",42,14569,4pG6hTUl9HhyftfJQQI7np
Dan Mason ダン·メイソン,"['chillsynth', 'future funk', 'mallsoft', 'vaporwave']",45,27670,7ustec6RrECyewmYxf4cIa
architecture in tokyo,"['future funk', 'hardvapour', 'vaporwave']",35,13865,6hQx28f86hT8QSpaKammmZ
Flamingosis,"['chillhop', 'future funk']",53,136999,75cW8FFekyCjj0mfZM1Gfb
Mikazuki BIGWAVE,['future funk'],50,43383,7dqKRXUJvcgQbg6jq06uFW
AnTgry,['future funk'],31,4812,7kGylI45opkGdimN0V1DPL
VAPERROR,"['hardvapour', 'vaporwave']",39,24614,0AEVuiJFczDd4dkmZh2Kha
FIBRE,['future funk'],32,4884,4TTEh9cj0iUXFJFBHsysF4
Home,['future funk'],61,219877,2exebQUDoIoT0dXA8BcN1P
luxury elite,"['chillsynth', 'mallsoft', 'slushwave', 'vaporwave']",43,32676,28516pIwBLUO62yBiLAfdI
Vantage,['future funk'],55,50499,6owH8F2INpb18PhnISiVh2
jungle bobby,[],44,2147,2OOLZKc1j4FoOCHOgGbtRl
Cemetery Drive,"['dark trap', 'lo-fi rap', 'meme rap']",46,18455,3HLk3BmmhoWCbL1mVP70vx
Landspeed,"['aesthetic rap', 'meme rap']",50,16595,19cqhhy6HKnaxapxbAzKOq
Vincent Augustus,[],35,2104,2QgeYL2SIhukar1Fx3k4JN
Chrosky,"['lo-fi rap', 'meme rap']",34,2115,0phCiwo1SZDNokHgt1Enxe
99 Neighbors,"['indie hip hop', 'lo-fi rap', 'pop rap', 'underground hip hop', 'vermont indie']",55,55605,5uhqkMm8dyQvX83kl4Znq0
SuperMega,[],36,19254,7sbD1Rh5jtT2mNU40V9EEL
AlsoJakob,[],27,1973,0VKcC4LmM5OQmTRncVnlGS
JKER,"['aesthetic rap', 'dark trap', 'sad lo-fi', 'sad rap']",48,7826,0aKM55QA1PnL9mLDrpLwIP
Atwood,['lo-fi rap'],56,26932,1dtZllLT0EINXgSftEnOjv
Ian Ewing,"['chillhop', 'vapor twitch']",50,19256,6QrRSfwkZsixVIgDRhpToh
eli filosov [ p h i l o ],['lo-fi beats'],45,26006,69C7agUvyZMUv0P58MvBwc
Delayde,"['chillhop', 'lo-fi beats']",53,10040,254ga0emOv4GhfUUw5J16h
Toonorth,"['chillhop', 'lo-fi beats']",51,16358,5cnRXRa8otbppSiXvfdmo3
Fujitsu,"['chillhop', 'lo-fi beats']",48,23249,2a42gzUH51UAvwcfy0N6JT
Ruck P,['chillhop'],47,12267,0SIxAAknV8iR2jHcQJ9Sfn
fantompower,"['chillhop', 'lo-fi beats']",50,14215,6psQOFgr41pQ2CiL2CCi47
Psalm Trees,"['chillhop', 'lo-fi beats']",54,19479,5pmXkV6A8yQdoa64xzvZ0S
j'san,"['chillhop', 'focus beats', 'lo-fi beats']",61,53902,5iMUho98faEp2w6j5p44PH
Philanthrope,"['chillhop', 'lo-fi beats']",61,39230,13ACz7DIictCpSYGglNTHs
joeshort,"['chillhop', 'lo-fi beats']",32,1890,5Fv1NLbpCj9pMsEps7KrO8
Leavv,"['chillhop', 'lo-fi beats']",56,21245,7sNw4pNLLJNGrU62O80WGE
mommy,"['chillhop', 'lo-fi beats']",57,19431,0DJoMHFNyxWdoGqi8XMdfk
Flitz&Suppe,"['chillhop', 'jazz boom bap', 'lo-fi beats', 'lo-fi jazzhop']",52,20941,49WbztFLx9iDTh8LHEIF84
Monma,"['chillhop', 'lo-fi beats']",49,9865,50nVKm0xa3p8KYXXssG2ym
santpoort,"['chillhop', 'lo-fi beats']",51,8164,7KtVS0f2RQoEhjxDcSGBtJ
Sleepdealer,"['chillhop', 'lo-fi beats']",50,39346,0kVNa1qBak8arcwcUeLu90
Stan Forebee,"['chillhop', 'focus beats', 'jazz boom bap', 'lo-fi beats', 'lo-fi jazzhop']",51,14467,2cg9jlWp1QRc0Sk6kTp9Ez
Nymano,"['chillhop', 'lo-fi beats']",52,33553,3BoSEarTgKiw8sHE0ixJNK
Hanz,['chillhop'],49,9990,1eL4DVwObeAZjGOVjASAXd
Shaunic,[],1,98,3fZYRT081LQAqtK4ppp4XW
Lzr,[],33,2317,1QmtDR2wBkvzxBB188KDGe
Wucci,['meme rap'],13,1150,2rXbhtuS9K9LHQypDoeNpq
Tampa,['meme rap'],20,961,0sbq7DeEINKHxLmwC5yBVk
TRAQULA,['meme rap'],54,9523,7ulnU80aA4UleNCZ95c4PE
Dbangz,['meme rap'],9,1230,7DXoxZJ29xC4koI0g3By4P
NUT!!!,['meme rap'],36,21883,6Qup2N8UoK6Tn3R8V1HSHC
Nicco Bandz,[],8,321,5CDe9CTfUB64TIBmooL6j9
Colliding With Mars,['lo-fi rap'],42,6976,2K7iE9Z2ySIBKsG8UnG8PR
Headhaunter,"['lo-fi rap', 'meme rap']",39,10848,1LgFo7DE2OaMqgfVcNBgGm
Gold Revere,"['iowa hip hop', 'lo-fi rap']",42,14438,7kYDjU5spmeNn4aIXU5sGV
AL-X The Great,"['lo-fi rap', 'meme rap']",40,10617,0HmuIhtRQbKrN4mmINsKWv
JERHELL,"['lo-fi rap', 'meme rap']",43,17228,0Zw8sTpBgkK7Jezb6m07IA
D-Real [愛],"['lo-fi rap', 'meme rap']",41,16864,4yvoMtEuBFIuQT1XUGRGKg
Slippery Salazar,['lo-fi rap'],36,3368,4MOQavWtDqDCCL17X3lsRI
Zamir,['lo-fi rap'],45,8048,069X32ooT7djUGNCcIhKFq
Ryan Leahan,['philly indie'],45,11463,4BX7bOS5nj3842rKfEnTIg
Ben Beal,['lo-fi rap'],52,24135,0CTpeTOAvzc1FOlPj4uYWV
Chris Wright,['lo-fi rap'],45,9296,2PUZljI6YOKycWygjY6EQV
DIRTYXAN,"['aesthetic rap', 'sad rap']",54,14465,5BEGUGWpPDPKXCgqubqnLB
$atori Zoom,"['aesthetic rap', 'meme rap']",63,51063,75RLThQWzIgIM7Jtp6KZic
Prompto,"['aesthetic rap', 'dark trap', 'meme rap', 'sad lo-fi', 'sad rap']",61,32133,55l8XOO8frgVTbpedazbWo
Jadeci,"['aesthetic rap', 'dark trap', 'meme rap', 'sad rap', 'underground hip hop']",54,33619,5zSsOI94iIVTtXaB4ora8R
Letoa,"['aesthetic rap', 'meme rap', 'sad lo-fi', 'sad rap']",63,31404,6x3qkVWtPGzHKCED9ATXrV
Shady Moon,"['aesthetic rap', 'meme rap', 'sad lo-fi', 'sad rap']",64,29841,2urobxol2zYHXOUJXDh8n4
Moxas,"['meme rap', 'sad rap', 'vapor trap']",55,47208,3XYVGehxrRKN0Rt5Rp7e8w
LOAT!,"['aesthetic rap', 'sad rap']",54,20000,6o1ntTG3W1wFDYhqWnNAlx
Lilcockpump,['meme rap'],38,21514,6cGlxKsFgSlqcvsj4xoMBG
Lil Kapow,['meme rap'],54,21403,5P46zciG5gm8IALoKTLYGb
MC Virgins,"['aesthetic rap', 'meme rap', 'sad lo-fi', 'sad rap']",67,281716,3iNL7rw7fpmysjZvhB8vi7
reptilelegit,['meme rap'],48,53336,3eEJnQZUZcQDjJLkBiqQMd
hooligan chase,"['meme rap', 'vapor trap']",49,43054,2qSWeggSfTTkTaF4t4WFpF
lil ricefield,['meme rap'],48,36375,2lNuUKrRrHRQ6cYVmrAazL
Cooliecut,"['underground hip hop', 'vapor trap']",60,182346,19uEVh7y7Y9RfjMphMamXc
Fatboibari,"['aesthetic rap', 'sad lo-fi', 'sad rap']",63,95331,13iQ9ZfyvF0fJPpT9uVzfi
Bill $Aber,"['dark trap', 'underground hip hop']",50,146835,1JG8nsd3YNDOMUAv7EHXvK
Chetta,"['dark trap', 'emo rap', 'phonk', 'underground hip hop']",50,51682,7ipVTAf9PqCSddkeYtKw9h
Wavy Jone$,"['dark trap', 'emo rap', 'phonk', 'underground hip hop']",41,63185,7Ai8EYRmzf3N9dhbPvOmQh
Cameron Azi,"['dark trap', 'scream rap', 'underground hip hop']",47,67631,6eGuRZs8HIfjgRPPkkD0Af
PRXJEK,"['dark trap', 'emo rap', 'scream rap', 'underground hip hop']",49,137841,6TeJpqb3PcvfHxjKAEKCNu
Ramirez,"['dark trap', 'phonk', 'underground hip hop']",68,205101,3H6CaRooDAoCeRCpYwOXj2
OmenXIII,"['dark trap', 'emo rap', 'underground hip hop']",62,181872,760kxYHN5QTrD1DehiimjB
Unaverage Gang,['dark trap'],58,61673,7cG98wfpXvT5BwGU85RaOA
Ghostemane,"['dark trap', 'florida rap']",77,2415528,3uL4UpqShC4p2x1dJutoRW
Yung Bambi,['dark trap'],45,18813,2y8GmZ4zTMAEd5OuenMZdX
