"track_id","Artist","Track.Name","top.rank","total.plays","average.daily.plays","days.in.chart","artist_id","followers","genres","popularity","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","key","duration_ms","loudness","mode","valence"
"61TklWcG8PbT5hvUTzwLaY","G-Eazy","Drop",194,617486,617486,1,"02kJSzxNuaWGqwubyUba0Z",3626014,"[u'hip hop', u'indie pop rap', u'pop', u'pop rap', u'rap']",86,0.65,0.121,147.031,0.241,0.0066,2.07e-06,0.858,8,210545,-4.919,1,0.653
"62o8KoI44JfN7aYxgTnPvh","Maluma","Mala Mía",47,142661776,1004660.3943662,142,"1r4hJ1h58CWwUQe3MxPuau",13902062,"[u'reggaeton']",92,0.752,0.232,180.049,0.345,0.31,0,0.749,6,183753,-4.883,1,0.901
"62VpKdGyA7OIyUCj3a3LPU","Charli XCX","5 In The Morning",167,651096,651096,1,"25uiPmTg16RbhZWAqwLBy5",1369955,"[u'candy pop', u'dance pop', u'edm', u'electropop', u'hip pop', u'metropopolis', u'pop', u'post-teen pop', u'r&b', u'tropical house']",80,0.743,0.115,108.077,0.0464,0.038,0,0.632,1,169597,-6.761,1,0.357
"62vpWI1CHwFy7tMIcSStl8","J. Cole","No Role Modelz",187,3006152,601230.4,5,"6l3HvQ5sa6mXTsMTB19rO5",7069512,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",88,0.521,0.0565,100,0.332,0.302,0,0.696,10,292987,-8.465,0,0.458
"630sXRhIcfwr2e4RdNtjKN","Zac Efron","Rewrite The Stars",18,177034155,1035287.45614035,171,"6U1dBXJhC8gXFjamvFTmHg",363844,"[u'hollywood', u'post-teen pop']",79,0.619,0.122,125.046,0.0386,0.0716,0,0.684,10,217440,-7.005,1,0.284
"63MtMwfhxUvM2cyUNb5Iux","Liam Payne","First Time",144,719532,719532,1,"5pUo3fmmHT8bhCyHE52hA6",2625359,"[u'dance pop', u'edm', u'pop', u'post-teen pop', u'tropical house']",79,0.759,0.347,148.011,0.0454,0.114,0.000129,0.709,5,192588,-3.811,0,0.586
"63SevszngYpZOwf63o61K4","Dennis Lloyd","Nevermind",17,360631826,1460047.87854251,247,"3EOEK57CV77D4ovYVcmiyt",160176,"[u'israeli pop']",74,0.691,0.418,99.976,0.196,0.156,9.78e-06,0.592,3,156600,-8.354,1,0.0796
"63TyoT9Ee03rQxv8xmdJ2l","Machine Gun Kelly","RAP DEVIL",64,22799450,876901.923076923,26,"6TIYQ3jFPwQSRmorSezPxX",1315406,"[u'hip hop', u'pop rap', u'rap']",78,0.839,0.239,149.951,0.227,0.217,3e-06,0.895,0,286117,-4.512,1,0.756
"641R77CBy4bOLGRcA9sgHy","Bonez MC","500 PS",94,22362303,657714.794117647,34,"1aS5tqEs9ci5P9KD9tZWa6",670852,"[u'german hip hop']",83,0.923,0.091,139.972,0.0441,0.403,0.00455,0.807,7,181971,-5.885,0,0.836
"645YBsxhFPSOKxGep3uHLv","BTS","Love Maze",75,4706132,784355.333333333,6,"3Nrfpe0tUJi4K4DXYWgMUX",8375810,"[u'k-pop']",90,0.876,0.0728,149.932,0.0617,0.0487,0,0.636,9,221529,-4.652,1,0.759
"658I1uDnmLSiltFCf98AWE","XXXTENTACION","RIP Roach (feat. $ki Mask The Slump God)",158,667603,667603,1,"15UsOTVnJzReFVN1VCnxy4",9514880,"[u'emo rap', u'miami hip hop']",99,0.62,0.0926,105.003,0.306,0.398,0,0.727,8,169979,-6.443,1,0.555
"65Q2mv3UlVi9eO70OpsmSe","Burl Ives","A Holly Jolly Christmas - Single Version",17,37239903,1163746.96875,32,"0MHgLfmQdutffmvWe5XBTN",21717,"[u'adult standards', u'american folk revival', u'christmas']",77,0.37,0.0781,140.352,0.0309,0.616,0,0.674,0,135533,-12.937,1,0.862
"65u1dHQyQyE4y4aN2eDmMF","XXXTENTACION","$$$ - with Matt Ox",67,9889360,824113.333333333,12,"15UsOTVnJzReFVN1VCnxy4",9514880,"[u'emo rap', u'miami hip hop']",99,0.507,0.138,140.067,0.065,0.0636,0,0.774,1,130403,-6.952,0,0.508
"66kQ7wr4d2LwwSjr7HXcyr","Kendrick Lamar","All The Stars (with SZA)",2,482247148,1686178.83916084,286,"2YZyLoL8N0Wb9xBt1NhZWg",11548956,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap', u'west coast rap']",91,0.615,0.0843,96.84,0.0619,0.0284,0.0133,0.7,8,235540,-5.387,1,0.449
"66wkCYWlXzSTQAfnsPBptt","Mac Miller","My Favorite Part",199,563627,563627,1,"4LLpKhyESsyAXpc4laK94U",2868811,"[u'hip hop', u'pop rap', u'rap']",86,0.33,0.14,95.016,0.0526,0.627,1.93e-06,0.861,6,216000,-7.194,1,0.718
"66WPXyhXqMlkM1kZhyEXWK","Michael Bublé","Christmas (Baby Please Come Home)",130,2143161,1071580.5,2,"1GxkXlMwML1oSg5eLPiAz3",2906458,"[u'adult standards', u'canadian pop', u'lounge']",93,0.793,0.0791,125.998,0.03,0.000942,8.29e-06,0.495,6,187920,-5.696,1,0.672
"66XXCMX3Na7KNfm5e0tOVZ","Takeoff","Last Memory",81,9436417,725878.230769231,13,"3EW0kQ1skZiK1NHg3Spt9J",255569,"[u'atl hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",76,0.696,0.286,118.001,0.246,0.179,0,0.853,1,171270,-6.179,0,0.184
"66y7x28jXOPrcmu3D5Zjh6","Austyn Johnson","A Million Dreams (Reprise)",191,506561,506561,1,"6Y20PijIkUoCtuvtkz37dO",992,"[]",63,0.139,0.269,74.369,0.0414,0.726,5.01e-05,0.253,6,60453,-17.067,1,0.102
"6752EZMgXswvRBH3N2PilO","Ozuna","Unica",55,122345854,837985.301369863,146,"1i8SpTcr7yvPOmcqrbnVXY",13671659,"[u'reggaeton', u'trap latino']",97,0.895,0.095,174.074,0.0394,0.174,1.95e-06,0.649,0,219683,-1.358,1,0.664
"688QpQAwqsLdBR6lr13wK1","Post Malone","Same Bitches (feat. G-Eazy & YG)",16,58241930,1188610.81632653,49,"246dkjvS1zLTtiykXe5h60",9978894,"[u'pop', u'rap']",97,0.774,0.114,99.932,0.0588,0.379,2.47e-06,0.727,10,212467,-5.246,0,0.211
"689uBlyIufk2LUhAwjny4w","Lil Skies","Nowadays (feat. Landon Cube)",80,88338190,748628.728813559,118,"7d3WFRME3vBY2cgoP38RDo",1953139,"[u'rap', u'trap music']",85,0.646,0.338,79.993,0.17,0.157,0,0.745,6,203908,-6.987,0,0.46
"68EMU2RD1ECNeOeJ5qAXCV","Charlie Puth","We Don't Talk Anymore (feat. Selena Gomez)",186,4433526,492614,9,"6VuMaDnrHyPL1p4EHjYLi7",5995038,"[u'dance pop', u'pop', u'post-teen pop', u'viral pop']",83,0.563,0.179,100.017,0.134,0.621,0,0.728,1,217707,-8.053,0,0.352
"68lOQPb5tX8U2cQRuas0L2","Lil Wayne","Used 2",72,4304865,860973,5,"55Aa2cqylxrFIXC767Z865",7158460,"[u'hip hop', u'pop rap', u'rap', u'trap music']",91,0.666,0.115,87.634,0.487,0.337,0,0.678,5,240199,-6.949,1,0.523
"68uKHxQzoY6gd7YSKJf21J","MC MM","Só Quer Vrau",135,5736749,637416.555555556,9,"3a5ydeAaojKa3CHWe5PVWK",633791,"[u'baile pop', u'brazilian electronica', u'deep funk carioca']",63,0.76,0.15,150.225,0.186,0.111,0.00169,0.673,2,160667,-6.847,1,0.934
"693iqPOQvhI7PobtR8CC8v","J Balvin","Bonita",87,30805979,655446.361702128,47,"1vyhD5VmyZ7KMfW5gqLgo5",12331212,"[u'latin', u'reggaeton']",93,0.868,0.29,96.042,0.04,0.0106,0.00252,0.782,5,265747,-1.715,0,0.884
"69b0SDYOymaqYwm3la237H","Kanye West","Ye vs. the People (starring TI as the People)",95,4511152,751858.666666667,6,"5K4W6rqBFWDnAN6FQUkS6x",8968649,"[u'pop rap', u'rap']",92,0.822,0.103,79.973,0.294,0.0568,0,0.464,1,202641,-1.881,1,0.722
"69PkhA9q3xCWU2CzoZnLAu","Quavo","LOSE IT (feat. Lil Baby)",80,4832689,690384.142857143,7,"0VRj0yCOv2FXJNP47XQnx5",2398668,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'trap music']",90,0.573,0.109,125.035,0.308,0.0161,0,0.962,7,237655,-5.924,1,0.728
"6a1hzBiTkgqTsDA0Xgfh9z","The Jackson 5","Santa Claus Is Coming To Town",44,12577061,1048088.41666667,12,"2iE18Oxc8YSumAU232n4rW",667541,"[u'adult standards', u'christmas', u'motown']",79,0.565,0.076,147.472,0.0374,0.285,0.00051,0.685,0,143773,-11.217,1,0.96
"6aH3QgooXRmx8k8jzrSm3V","PNL","A l'Ammoniaque",133,1881136,627045.333333333,3,"3NH8t45zOTqzlZgBvZRjvB",1534618,"[u'french hip hop', u'trap francais']",71,0.381,0.0958,127.667,0.0429,0.416,0.000226,0.583,9,316378,-10.033,0,0.153
"6aHCXTCkPiB4zgXKpB7BHS","BTS","Trivia 承 : Love",119,804415,804415,1,"3Nrfpe0tUJi4K4DXYWgMUX",8375810,"[u'k-pop']",90,0.761,0.103,121.972,0.0897,0.246,0,0.761,5,225698,-5.721,0,0.483
"6akBF8JWM8lrpqejdwIfYI","Lil Peep","16 Lines",149,833376,833376,1,"2kCcBybjl3SAtIcwdWpUe3",1768658,"[u'emo rap', u'lgbtq+ hip hop']",87,0.45,0.107,105.992,0.0338,0.0663,1.12e-05,0.607,0,244907,-8.507,1,0.121
"6AkFxZzBfyzV5RF7mGkASM","Why Don't We","8 Letters",110,30143110,701002.558139535,43,"2jnIB6XdLvnJUeNTy5A0J2",1003394,"[u'boy band', u'dance pop', u'pop', u'post-teen pop', u'teen pop']",79,0.478,0.0928,88.979,0.031,0.649,0,0.607,1,190027,-5.702,0,0.255
"6ArSQdZWckNt208EzsgUM5","Trippie Redd","Taking A Walk",28,43574991,837980.596153846,52,"6Xgp2XMz1fhVYe7i6yNAax",2396064,"[u'rap', u'trap music']",90,0.538,0.192,81.031,0.052,0.68,0,0.767,0,121680,-6.044,0,0.343
"6asKJPlXOTx6BLyGnEAagB","Lil Yachty","GET MONEY BROS.",178,617750,617750,1,"6icQOAFXDZKsumw3YXyusw",4509294,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",86,0.386,0.0909,119.93,0.251,0.143,0,0.857,1,160297,-6.768,1,0.188
"6B3zy3LOKHndqsviCr2z15","Eminem","Em Calls Paul - Skit",29,14360174,1196681.16666667,12,"7dGJo4pcD2V6oG8kP0tJRR",23109986,"[u'detroit hip hop', u'g funk', u'hip hop', u'rap']",94,0.314,0.109,104.014,0.747,0.977,0,0.707,6,49024,-10.115,0,0.602
"6b8Be6ljOzmkOmFslEb23P","Bruno Mars","24K Magic",124,17284736,557572.129032258,31,"0du5cEVh5yTK9QJze8zA0C",18995414,"[u'pop', u'post-teen pop']",90,0.803,0.153,106.97,0.0797,0.034,0,0.818,1,225983,-4.282,1,0.632
"6Bg7MznA9X0dIhlAsLyBYj","Kanye West","Ghost Town",4,37526386,1705744.81818182,22,"5K4W6rqBFWDnAN6FQUkS6x",8968649,"[u'pop rap', u'rap']",92,0.543,0.329,83.364,0.0287,0.0954,0,0.572,7,271387,-4.251,0,0.329
"6bGwKHXHNLmTy6yt147FPh","Pusha T","If You Know You Know",65,5638267,805466.714285714,7,"0ONHkAv9pCAFxb0zJwDNTy",1120104,"[u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music', u'underground hip hop']",76,0.697,0.362,153.426,0.325,0.0186,0,0.46,6,202120,-5.954,0,0.701
"6BJbOXDlgVAXSaq6wYFYT2","Travis Scott","NC-17",18,16503109,1178793.5,14,"0Y5tJX1MQlPlqiwlOH1tJY",4203439,"[u'pop', u'rap']",96,0.763,0.368,136.052,0.0519,0.0678,0,0.804,2,156886,-5.48,1,0.0585
"6bMIExEulvwM2X6zsuiYwr","Tory Lanez","MiAMi (feat. Gunna)",102,2784631,696157.75,4,"2jku7tDXc6XoB6MO2hFuqg",1932752,"[u'canadian hip hop', u'hip hop', u'pop', u'pop rap', u'r&b', u'rap', u'trap music']",87,0.862,0.113,160.073,0.231,0.0189,0,0.674,7,244470,-3.4,1,0.357
"6bNuwzORFWORu9Ym7dBCPl","Darlene Love","Christmas (Baby Please Come Home)",59,5199127,1299781.75,4,"391oLRVmoTkumiN79HkTWu",22527,"[u'adult standards', u'brill building pop', u'christmas', u'motown']",72,0.76,0.0773,126.322,0.0513,0.392,0.000388,0.343,3,166453,-7.146,1,0.356
"6bXSYxP6WDlNCr6Jk1H3MW","Kodak Black","Calling My Spirit",111,7420797,824533,9,"46SHBwWsqBkxI7EeeBEQG7",4114151,"[u'miami hip hop', u'pop rap', u'rap', u'trap music']",92,0.365,0.261,119.977,0.0942,0.0927,0,0.908,1,152000,-9.954,1,0.742
"6cFZ4PLC19taNlpl9pbGMf","Queen","Somebody To Love - Remastered 2011",45,61131824,1053996.96551724,58,"1dfeR4HaWDbWqFHLkxsg1d",12020086,"[u'glam rock', u'rock']",96,0.676,0.239,110.232,0.0516,0.172,0,0.492,8,296493,-6.861,1,0.412
"6cPnE82DKBLd7sg02ZNg8K","Meek Mill","Splash Warning (feat. Future, Roddy Ricch and Young Thug)",193,713167,713167,1,"20sxb77xiYeusSH8cVdatc",2682339,"[u'pop', u'pop rap', u'rap', u'trap music']",90,0.703,0.0618,163.06,0.163,0.00807,0,0.766,10,168495,-5.877,0,0.331
"6cpsixIHI63L0hwh3CwZg3","Pusha T","Infrared",158,1439319,719659.5,2,"0ONHkAv9pCAFxb0zJwDNTy",1120104,"[u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music', u'underground hip hop']",76,0.578,0.72,112.265,0.298,0.0518,0.0055,0.674,10,170240,-8.768,0,0.163
"6cQnrSlTxhHCCiUpKrs7g3","Twenty One Pilots","Jumpsuit",32,20945621,872734.208333333,24,"3YQKmKGau1PzlVlkL1iodx",11129189,"[u'pop punk', u'rock']",88,0.628,0.206,127.065,0.038,0.00781,0.207,0.619,11,238568,-8.307,0,0.232
"6csZYoffpZ7iuSw83x2zVy","Lean Trap","Scooby Doo Papa!",115,4973108,621638.5,8,"0jb2wJqlEnn5rG9h8TLLHO",17,"[]",0,0.788,0.168,120.934,0.263,0.0546,0.00064,0.913,10,143314,-2.889,0,0.544
"6cX1iTffMIAU8lEWSOYIIO","Lil Peep","Leanin'",153,822761,822761,1,"2kCcBybjl3SAtIcwdWpUe3",1768658,"[u'emo rap', u'lgbtq+ hip hop']",87,0.486,0.103,139.872,0.0298,0.19,0,0.501,2,206493,-6.6,0,0.318
"6Cy4jkukjKnIqGYkU7xCeF","Bonez MC","Kompanie",160,801843,801843,1,"1aS5tqEs9ci5P9KD9tZWa6",670852,"[u'german hip hop']",83,0.65,0.12,109.88,0.189,0.171,1.97e-05,0.815,1,159127,-7.031,1,0.352
"6De0lHrwBfPfrhorm9q1Xl","Danny Ocean","Me Rehúso",24,139090396,818178.8,170,"5H1nN1SzW0qNeUEZvuXjAj",1207311,"[u'latin', u'latin hip hop', u'latin pop', u'pop', u'reggaeton', u'tropical']",77,0.804,0.0494,104.823,0.0677,0.0231,0,0.744,1,205715,-6.327,1,0.426
"6dFn6my1sHK2bcf23GlHwM","Mac Miller","2009",131,1879443,626481,3,"4LLpKhyESsyAXpc4laK94U",2868811,"[u'hip hop', u'pop rap', u'rap']",86,0.496,0.0969,155.158,0.517,0.77,0.000164,0.533,6,347987,-9.363,0,0.173
"6DwnAl6l63e83dDgIzY8P4","Michael Bublé","Santa Baby",182,1721369,860684.5,2,"1GxkXlMwML1oSg5eLPiAz3",2906458,"[u'adult standards', u'canadian pop', u'lounge']",93,0.0964,0.11,76.273,0.0399,0.835,2.95e-05,0.641,9,231627,-12.996,0,0.357
"6e2PtJYcltVk76nLwxBzRn","Logic","One Day (feat. Ryan Tedder)",48,11887180,849084.285714286,14,"4xRYI6VqpkE3UwrDrAZL8L",3200383,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",86,0.871,0.115,189.837,0.155,0.118,0.000164,0.529,10,199867,-5.831,1,0.272
"6ElmxV9B2mSNscEjP27M7i","Bad Bunny","Chambea",180,3965730,495716.25,8,"4q3ewBCX7sLwd24euuV69X",10218751,"[u'reggaeton', u'trap latino']",96,0.868,0.162,115.979,0.153,0.242,0.00187,0.855,0,192000,-3.475,1,0.632
"6Ep6BzIOB9tz3P4sWqiiAB","Imagine Dragons","Radioactive",186,592677,592677,1,"53XhwfbYqKCa1cC15pYq2q",15301254,"[u'modern rock', u'rock']",93,0.777,0.671,136.249,0.059,0.119,7.87e-05,0.473,9,186813,-3.698,1,0.21
"6EpRaXYhGOB3fj4V2uDkMJ","Liam Payne","Strip That Down",84,70350787,689713.598039216,102,"5pUo3fmmHT8bhCyHE52hA6",2625359,"[u'dance pop', u'edm', u'pop', u'post-teen pop', u'tropical house']",79,0.485,0.0765,106.028,0.0545,0.246,0,0.869,6,204502,-5.595,1,0.527
"6ePyl2ns4b7MVYhjsj32ZK","BTS","Intro: Singularity",97,4326139,721023.166666667,6,"3Nrfpe0tUJi4K4DXYWgMUX",8375810,"[u'k-pop']",90,0.271,0.112,104.001,0.092,0.554,0.00285,0.775,1,196998,-9.131,0,0.204
"6eT7xZZlB2mwyzJ2sUKG6w","Post Malone","White Iverson",141,47089308,581349.481481481,81,"246dkjvS1zLTtiykXe5h60",9978894,"[u'pop', u'rap']",97,0.562,0.0816,130.098,0.0352,0.233,0,0.675,7,256533,-7.678,1,0.309
"6EuE9M1viu9gkdFSafia9o","Kanye West","I Thought About Killing You",9,17928724,1379132.61538462,13,"5K4W6rqBFWDnAN6FQUkS6x",8968649,"[u'pop rap', u'rap']",92,0.407,0.0541,116.064,0.426,0.822,0,0.742,2,274187,-6.938,1,0.39
"6eYxmK9fdL4hwLnXG2zY3s","XXXTENTACION","Look At Me!",21,159205191,824897.3626943,193,"15UsOTVnJzReFVN1VCnxy4",9514880,"[u'emo rap', u'miami hip hop']",99,0.726,0.0976,139.059,0.282,0.259,0,0.763,1,126346,-6.405,1,0.349
"6fI3tBVND8zUXZi9rr2Yps","Kodak Black","Take One",114,5238240,748320,7,"46SHBwWsqBkxI7EeeBEQG7",4114151,"[u'miami hip hop', u'pop rap', u'rap', u'trap music']",92,0.613,0.314,174.027,0.465,0.123,0,0.657,1,165517,-7.308,1,0.485
"6FRLCMO5TUHTexlWo8ym1W","Maroon 5","Girls Like You (feat. Cardi B)",2,594336282,2777272.34579439,214,"04gDigrS5kc9YWfZHwBETP",15251122,"[u'pop']",90,0.541,0.13,124.959,0.0505,0.568,0,0.851,0,235545,-6.825,1,0.448
"6fxVffaTuwjgEk5h9QyRjy","Ed Sheeran","Photograph",90,173462775,628488.315217391,276,"6eUKZXaKkcviH0Ku9w2n3V",38143991,"[u'pop']",93,0.379,0.0986,107.989,0.0476,0.607,0.000464,0.614,4,258987,-10.48,1,0.201
"6FyRXC8tJUh863JCkyWqtk","Paulo Londra","Adan y Eva",10,116947703,2088351.83928571,56,"3vQ0GE3mI0dAaxIMYe5g7z",2846421,"[u'argentine hip hop', u'trap argentino', u'trap latino']",88,0.709,0.0676,171.993,0.336,0.323,0,0.767,1,258639,-4.47,1,0.72
"6g1NlCpW7fgqDnWbCCDrHl","Avicii","Wake Me Up - Radio Edit",4,85213583,1151534.90540541,74,"1vCWHaC5f2uS3yhpwWbIA6",11511246,"[u'big room', u'edm', u'pop']",85,0.783,0.161,124.08,0.0523,0.0038,0.0012,0.532,2,247427,-5.697,1,0.643
"6G8kHiVZ1jW7vHMPVRNZU0","Drake","Don’t Matter To Me (with Michael Jackson)",10,107806869,1211313.13483146,89,"3TVXtAsR1Inumwj472S9r4",31358122,"[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']",100,0.318,0.11,103.002,0.0574,0.493,0.0131,0.826,10,245787,-12.391,1,0.138
"6gAySqc7QK27KEASxmc7Ag","Gue Pequeno","Borsello (feat. Sfera Ebbasta & DrefGold)",168,661675,661675,1,"7F2utINZ6tSokSiZTQBE27",994656,"[u'italian hip hop']",76,0.584,0.208,154.028,0.226,0.36,0,0.77,2,202827,-7.453,0,0.625
"6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps",82,222394741,669863.677710843,332,"0Y5tJX1MQlPlqiwlOH1tJY",4203439,"[u'pop', u'rap']",96,0.728,0.149,130.049,0.0484,0.0847,0,0.841,7,243837,-3.37,1,0.43
"6gFtgkh8ShkrJn52Cbdhxy","Twenty One Pilots","Cut My Lip",111,3470488,694097.6,5,"3YQKmKGau1PzlVlkL1iodx",11129189,"[u'pop punk', u'rock']",88,0.561,0.358,111.938,0.0355,0.12,0.0021,0.641,4,282613,-5.856,1,0.678
"6GnhWMhgJb7uyiiPEiEkDA","Mac Miller","Weekend (feat. Miguel)",80,2164735,721578.333333333,3,"4LLpKhyESsyAXpc4laK94U",2868811,"[u'hip hop', u'pop rap', u'rap']",86,0.435,0.147,120.058,0.178,0.47,0,0.843,8,208080,-8.442,1,0.19
"6GW4n7EdAV9w8YpAgtJnuc","Diplo","Worry No More (feat. Lil Yachty & Santigold)",193,574479,574479,1,"5fMUXHkw8R8eOP2RNVYEZX",1729586,"[u'bmore', u'edm', u'moombahton', u'ninja', u'pop', u'rap']",88,0.731,0.726,166.028,0.0404,0.0185,0,0.592,7,202563,-5.794,0,0.392
"6Gy7rXB6Ku5vIWC7WGWsl3","6ix9ine","KIKA (feat. Tory Lanez)",3,59856200,1710177.14285714,35,"7gZfnEnfiaHzxARJ2LeXrf",3170064,"[u'emo rap', u'rap']",93,0.715,0.182,94.513,0.245,0.128,0,0.745,1,136032,-3.368,0,0.342
"6gzIcEUuswJQGfJNPYMjjv","Future","Hard Work Pays Off",88,12656047,744473.352941177,17,"1RyvyyTE3xzB2ZywiAwp0i",7452986,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",91,0.482,0.229,140.064,0.196,0.327,0,0.736,4,224507,-8.242,1,0.608
"6Hgh47WXVKtXN5zGOu0hjI","Khalid","OTW",23,201200444,1037115.69072165,194,"6LuN9FCkKOj5PcnpouEgny",4463098,"[u'pop']",95,0.678,0.106,72.989,0.0541,0.183,3.26e-05,0.652,2,263014,-6.183,1,0.28
"6HJcuxVgYjxcYDnPG0ystc","Florence + The Machine","Hunger",76,3145626,786406.5,4,"1moxjboGR7GNWYIMWsRjgG",4180045,"[u'chamber pop', u'folk-pop', u'pop']",79,0.675,0.0985,116.016,0.0415,0.53,0,0.729,2,214667,-5.62,0,0.332
"6hkfgHhYXyDVYahUOZhGRd","Arctic Monkeys","Science Fiction",63,1973529,986764.5,2,"7Ln80lUS6He07XvHI8qqHH",7143278,"[u'garage rock', u'indie rock', u'modern rock', u'permanent wave', u'rock', u'sheffield indie']",85,0.766,0.396,88.062,0.0282,0.0295,0.0802,0.542,7,185907,-5.411,1,0.643
"6ho88pvz4c8WCSFbdVXNia","21 Savage","a&t",84,2212430,1106215,2,"1URnnhqYAYcrqrcwql10ft",5363631,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'trap music']",93,0.567,0.0898,146.975,0.0964,0.00169,0,0.924,5,211588,-5.009,1,0.827
"6HWGLValLZlHVPjbwEW4Kq","Fall Out Boy","The Last Of The Real Ones",178,572465,572465,1,"4UXqAaa6dQYAk18Lv7PEgX",5729744,"[u'emo', u'modern rock', u'pop punk']",83,0.88,0.18,115.073,0.0481,0.00548,0,0.572,8,230400,-5.213,1,0.546
"6HZILIRieu8S0iqY8kIKhj","Kendrick Lamar","DNA.",132,43321157,610157.14084507,71,"2YZyLoL8N0Wb9xBt1NhZWg",11548956,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap', u'west coast rap']",91,0.523,0.0842,139.913,0.357,0.00454,0,0.638,1,185947,-6.664,1,0.422
"6IaieqiCVvsNvEt6Y7yOFa","Post Malone","Ball For Me (feat. Nicki Minaj)",12,152082540,1102047.39130435,138,"246dkjvS1zLTtiykXe5h60",9978894,"[u'pop', u'rap']",97,0.56,0.0849,134.044,0.225,0.493,0,0.792,9,206267,-4.125,1,0.505
"6ImrWnhjEOw5re3cGLMIHJ","A$AP Rocky","Buck Shots",60,2626849,875616.333333333,3,"13ubrt8QOOCPljQ2FL1Kca",4803323,"[u'east coast hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",88,0.85,0.356,159.956,0.416,0.325,0,0.433,10,167813,-5.79,0,0.58
"6IpvkngH89cA3hhPC84Leg","Diplo","Wish - Trippie Mix",128,1377277,688638.5,2,"5fMUXHkw8R8eOP2RNVYEZX",1729586,"[u'bmore', u'edm', u'moombahton', u'ninja', u'pop', u'rap']",88,0.832,0.107,93.991,0.0717,0.232,0,0.561,9,176874,-7.661,1,0.666
"6it15CsDlkqB7N4lF0C1qM","Bad Bunny","Caro",130,4335352,722558.666666667,6,"4q3ewBCX7sLwd24euuV69X",10218751,"[u'reggaeton', u'trap latino']",96,0.575,0.0961,160.007,0.299,0.627,0.000202,0.651,0,229456,-7.739,1,0.248
"6J3YPOejivwLSjM2dru5Ad","Cardi B","Be Careful",25,82967440,1037093,80,"4kYSro6naA4h99UJvo89HB",5927731,"[u'pop', u'rap']",94,0.563,0.0909,152.108,0.398,0.0253,0,0.818,2,210675,-8.096,1,0.486
"6J7ZSdEEYo3ns4gnHdwRL0","Tim Berg","Seek Bromance - Avicii Vocal Edit",82,1786542,893271,2,"7iLc4hrjOjQPfg1E3cCHg1",146441,"[u'big room', u'edm', u'electro house', u'progressive electro house']",55,0.837,0.0403,126.026,0.0401,0.0868,0,0.515,11,203960,-2.552,1,0.52
"6jA8HL9i4QGzsj6fjoxp8Y","Martin Garrix","There for You",173,5089905,508990.5,10,"60d24wfXkVzDSfLS6hyCjZ",8337202,"[u'big room', u'edm', u'pop', u'progressive house', u'tropical house']",86,0.644,0.124,105.969,0.0553,0.124,0,0.611,6,221904,-7.607,0,0.13
"6jA8JUuPCGYjFcgw0AoM5T","Reik","Me Niego",20,332540769,1298987.37890625,256,"0vR2qb8m9WHeZ5ByCbimq2",2435618,"[u'latin', u'latin arena pop', u'latin pop', u'mexican pop', u'pop', u'reggaeton', u'tropical']",83,0.779,0.636,94.023,0.0972,0.0543,0,0.777,0,221653,-4.449,0,0.768
"6JjPBQfI2Y8nIjnm65X6Pw","Nicky Jam","X - Remix",33,131775006,1013653.89230769,130,"1SupJlEpv7RS2tPNRaHViT",8463542,"[u'latin', u'latin hip hop', u'pop', u'reggaeton', u'tropical']",89,0.696,0.0778,180.113,0.103,0.0561,3.77e-05,0.663,9,235747,-4.957,0,0.738
"6JnRLa50GuHzF0ucg9AGMI","James Bay","Wild Love",99,933223,933223,1,"4EzkuveR9pLvDVFNx6foYD",2118198,"[u'neo mellow', u'pop']",77,0.608,0.102,70.124,0.0669,0.0828,0.000234,0.443,11,197413,-6.708,0,0.23
"6jreFSOTUAViWjKyzOC4Kg","Alesso","REMEDY",50,69036558,896578.675324675,77,"4AVFqumd2ogHFlRbKIjp1t",2443573,"[u'big room', u'dance pop', u'edm', u'electro house', u'pop', u'progressive electro house', u'tropical house']",80,0.775,0.0883,119.964,0.0473,0.269,0,0.601,0,190295,-4.612,1,0.483
"6JV2JOEocMgcZxYSZelKcc","Justin Timberlake","CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",148,5786335,526030.454545455,11,"31TPClRtHm23RisEBtV3X7",7428148,"[u'dance pop', u'pop']",83,0.83,0.191,113.03,0.0749,0.0123,0,0.667,0,236002,-5.715,1,0.701
